datetime,pv_generation_kwh,ev_demand_kwh,mall_demand_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,pv_curtailed_kwh,bess_charge_kwh,bess_discharge_kwh,bess_to_ev_kwh,bess_to_mall_kwh,grid_to_ev_kwh,grid_to_mall_kwh,grid_to_bess_kwh,grid_import_total_kwh,bess_soc_percent,bess_mode,tariff_osinergmin_soles_kwh,cost_grid_import_soles,peak_reduction_savings_soles,peak_reduction_savings_normalized,co2_avoided_indirect_kg,co2_avoided_indirect_normalized,mall_grid_import_kwh
2024-01-01 00:00:00,0.0,0.0,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,487.0,50.0,idle,0.28,136.36,0.0,0.0,0.0,0.0,487.0
2024-01-01 01:00:00,0.0,0.0,646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,646.0,50.0,idle,0.28,180.88000000000002,0.0,0.0,0.0,0.0,646.0
2024-01-01 02:00:00,0.0,0.0,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,636.0,50.0,idle,0.28,178.08,0.0,0.0,0.0,0.0,636.0
2024-01-01 03:00:00,0.0,0.0,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,625.0,50.0,idle,0.28,175.00000000000003,0.0,0.0,0.0,0.0,625.0
2024-01-01 04:00:00,0.0,0.0,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,0.0,622.0,50.0,idle,0.28,174.16000000000003,0.0,0.0,0.0,0.0,622.0
2024-01-01 05:00:00,0.0,0.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,608.0,50.0,idle,0.28,170.24,0.0,0.0,0.0,0.0,608.0
2024-01-01 06:00:00,167.2143549040596,0.0,619,0.0,0.0,167.2143549040596,0.0,0.0,0.0,0.0,0.0,0.0,451.78564509594037,0.0,451.78564509594037,50.0,idle,0.28,126.49998062686332,0.0,0.0,0.0,0.0,451.78564509594037
2024-01-01 07:00:00,952.805506951468,0.0,652,0.0,300.80550695146803,652.0,0.0,300.80550695146803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2464083178939,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:00:00,1629.4000190352165,0.0,665,0.0,400.0,665.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.18004207038557,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 09:00:00,2614.18441944971,22.94,683,22.94,171.27609232091305,683.0,0.0,171.27609232091305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 10:00:00,2886.6894777785838,27.528000000000002,708,27.528000000000002,0.0,708.0,2151.161477778584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 11:00:00,2886.6894777785838,45.88,711,45.88,0.0,711.0,2129.8094777785836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 12:00:00,2886.6894777785838,36.704,914,36.704,0.0,914.0,1935.9854777785836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 13:00:00,1407.6952566845382,55.056000000000004,1003,55.056000000000004,0.0,1003.0,349.63925668453817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 14:00:00,1357.888944350109,50.468,1017,50.468,0.0,1017.0,290.42094435010904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 15:00:00,1578.0332718828888,100.93599999999995,1037,100.93599999999995,0.0,1037.0,440.0972718828889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:00:00,873.4389981102496,110.11199999999994,1027,110.11199999999994,0.0,763.3269981102496,0.0,0.0,0.0,0.0,0.0,0.0,263.67300188975037,0.0,263.67300188975037,100.0,idle,0.28,73.8284405291301,0.0,0.0,0.0,0.0,263.67300188975037
2024-01-01 17:00:00,179.73766390238518,100.93599999999995,1020,100.93599999999995,0.0,78.80166390238523,0.0,0.0,0.0,0.0,0.0,0.0,941.1983360976147,0.0,941.1983360976147,100.0,idle,0.28,263.5355341073321,0.0,0.0,0.0,0.0,941.1983360976147
2024-01-01 18:00:00,0.0,91.75999999999996,1058,0.0,0.0,0.0,0.0,0.0,91.75999999999996,89.43658490796702,0.0,2.3234150920329455,1058.0,0.0,1060.323415092033,94.60235294117648,discharge,0.45,477.1455367914148,0.0,0.0,40.43428003689189,0.2293999999999999,1058.0
2024-01-01 19:00:00,0.0,110.11199999999994,1071,0.0,0.0,0.0,0.0,0.0,110.11199999999994,107.3239018895604,0.0,2.7880981104395346,1071.0,0.0,1073.7880981104395,88.12517647058824,discharge,0.45,483.2046441496978,0.0,0.0,48.52113604427026,0.2752799999999998,1071.0
2024-01-01 20:00:00,0.0,100.93599999999995,1054,0.0,0.0,0.0,0.0,0.0,100.93599999999995,98.38024339876371,0.0,2.55575660123624,1054.0,0.0,1056.5557566012362,82.18776470588236,discharge,0.45,475.4500904705563,0.0,0.0,44.47770804058107,0.25233999999999984,1054.0
2024-01-01 21:00:00,0.0,123.87599999999992,1009,0.0,0.0,0.0,0.0,0.0,123.87599999999992,120.73938962575544,0.0,3.1366103742444835,1009.0,0.0,1012.1366103742445,74.90094117647061,discharge,0.45,455.46147466841,0.0,0.0,54.58627804980403,0.30968999999999974,1009.0
2024-01-01 22:00:00,0.0,100.93599999999995,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.93599999999995,911.0,0.0,1011.9359999999999,74.90094117647061,idle,0.28,283.34208,0.0,0.0,0.0,0.0,911.0
2024-01-01 23:00:00,0.0,0.0,738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,738.0,74.90094117647061,idle,0.28,206.64000000000001,0.0,0.0,0.0,0.0,738.0
2024-01-02 00:00:00,0.0,0.0,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,0.0,659.0,74.90094117647061,idle,0.28,184.52,0.0,0.0,0.0,0.0,659.0
2024-01-02 01:00:00,0.0,0.0,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,604.0,74.90094117647061,idle,0.28,169.12,0.0,0.0,0.0,0.0,604.0
2024-01-02 02:00:00,0.0,0.0,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,567.0,74.90094117647061,idle,0.28,158.76000000000002,0.0,0.0,0.0,0.0,567.0
2024-01-02 03:00:00,0.0,0.0,577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,577.0,74.90094117647061,idle,0.28,161.56,0.0,0.0,0.0,0.0,577.0
2024-01-02 04:00:00,0.0,0.0,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,588.0,74.90094117647061,idle,0.28,164.64000000000001,0.0,0.0,0.0,0.0,588.0
2024-01-02 05:00:00,0.0,0.0,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,567.0,74.90094117647061,idle,0.28,158.76000000000002,0.0,0.0,0.0,0.0,567.0
2024-01-02 06:00:00,68.20770202924705,0.0,684,0.0,0.0,68.20770202924705,0.0,0.0,0.0,0.0,0.0,0.0,615.792297970753,0.0,615.792297970753,74.90094117647061,idle,0.28,172.42184343181086,0.0,0.0,0.0,0.0,615.792297970753
2024-01-02 07:00:00,298.49403324612945,0.0,800,0.0,0.0,298.49403324612945,0.0,0.0,0.0,0.0,0.0,0.0,501.50596675387055,0.0,501.50596675387055,74.90094117647061,idle,0.28,140.42167069108376,0.0,0.0,0.0,0.0,501.50596675387055
2024-01-02 08:00:00,980.999339150895,0.0,1168,0.0,0.0,980.999339150895,0.0,0.0,0.0,0.0,0.0,0.0,187.00066084910497,0.0,187.00066084910497,74.90094117647061,idle,0.28,52.360185037749396,0.0,0.0,0.0,0.0,187.00066084910497
2024-01-02 09:00:00,2079.4246595596437,55.056000000000004,1412,55.056000000000004,400.0,1412.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.83457492896228,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:00:00,2886.6894777785838,45.88,2028,45.88,37.76854718110166,2028.0,0.0,37.76854718110166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:00:00,2886.6894777785838,55.056000000000004,2459,55.056000000000004,0.0,2459.0,372.6334777785837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:00:00,2886.6894777785838,64.232,2514,64.232,0.0,2514.0,308.4574777785838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:00:00,1558.8509539256966,77.99599999999998,2546,77.99599999999998,0.0,1480.8549539256965,0.0,0.0,400.0,0.0,389.8717737923585,0.0,675.2732722819451,0.0,675.2732722819451,76.47058823529412,discharge,0.28,189.07651623894463,109.1640966618604,0.7841094616808505,176.2610289315253,0.9999999999999999,675.2732722819451
2024-01-02 14:00:00,2184.4023082260496,82.58399999999997,2573,82.58399999999997,0.0,2101.81830822605,0.0,0.0,400.0,0.0,389.8717737923585,0.0,81.3099179815917,0.0,81.3099179815917,52.941176470588225,discharge,0.28,22.766777034845678,109.1640966618604,0.7841094616808505,176.2610289315253,0.9999999999999999,81.3099179815917
2024-01-02 15:00:00,1558.7103466248775,77.99599999999998,2565,77.99599999999998,0.0,1480.7143466248776,0.0,0.0,400.0,0.0,389.8717737923585,0.0,694.4138795827639,0.0,694.4138795827639,29.411764705882344,discharge,0.28,194.43588628317391,109.1640966618604,0.7841094616808505,176.2610289315253,0.9999999999999999,694.4138795827639
2024-01-02 16:00:00,1105.4315951702931,100.93599999999995,2583,100.93599999999995,0.0,1004.4955951702932,0.0,0.0,164.15653633362447,0.0,159.9999999999998,0.0,1418.504404829707,0.0,1418.504404829707,19.75549786272796,discharge,0.28,397.18123335231803,44.79999999999995,0.32179173333987815,72.33599999999991,0.4103913408340611,1418.504404829707
2024-01-02 17:00:00,241.8706750951441,96.34799999999996,2559,96.34799999999996,0.0,145.52267509514414,0.0,0.0,0.0,0.0,0.0,0.0,2413.477324904856,0.0,2413.477324904856,19.75549786272796,idle,0.28,675.7736509733597,0.0,0.0,0.0,0.0,2413.477324904856
2024-01-02 18:00:00,0.0,110.11199999999994,2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.11199999999994,2445.0,0.0,2555.112,19.75549786272796,idle,0.45,1149.8004,0.0,0.0,0.0,0.0,2445.0
2024-01-02 19:00:00,0.0,128.4639999999999,2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4639999999999,2386.0,0.0,2514.464,19.75549786272796,idle,0.45,1131.5088,0.0,0.0,0.0,0.0,2386.0
2024-01-02 20:00:00,0.0,123.87599999999992,2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.87599999999992,2288.0,0.0,2411.8759999999997,19.75549786272796,idle,0.45,1085.3442,0.0,0.0,0.0,0.0,2288.0
2024-01-02 21:00:00,0.0,128.4639999999999,2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4639999999999,2089.0,0.0,2217.464,19.75549786272796,idle,0.45,997.8588,0.0,0.0,0.0,0.0,2089.0
2024-01-02 22:00:00,0.0,105.52399999999994,1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.52399999999994,1216.0,0.0,1321.524,19.75549786272796,idle,0.28,370.02672,0.0,0.0,0.0,0.0,1216.0
2024-01-02 23:00:00,0.0,0.0,731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,731.0,19.75549786272796,idle,0.28,204.68,0.0,0.0,0.0,0.0,731.0
2024-01-03 00:00:00,0.0,0.0,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,0.0,659.0,19.75549786272796,idle,0.28,184.52,0.0,0.0,0.0,0.0,659.0
2024-01-03 01:00:00,0.0,0.0,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,594.0,19.75549786272796,idle,0.28,166.32000000000002,0.0,0.0,0.0,0.0,594.0
2024-01-03 02:00:00,0.0,0.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,605.0,19.75549786272796,idle,0.28,169.4,0.0,0.0,0.0,0.0,605.0
2024-01-03 03:00:00,0.0,0.0,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,0.0,553.0,19.75549786272796,idle,0.28,154.84,0.0,0.0,0.0,0.0,553.0
2024-01-03 04:00:00,0.0,0.0,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,563.0,19.75549786272796,idle,0.28,157.64000000000001,0.0,0.0,0.0,0.0,563.0
2024-01-03 05:00:00,0.0,0.0,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,536.0,19.75549786272796,idle,0.28,150.08,0.0,0.0,0.0,0.0,536.0
2024-01-03 06:00:00,143.49854189830646,0.0,622,0.0,0.0,143.49854189830646,0.0,0.0,0.0,0.0,0.0,0.0,478.5014581016935,0.0,478.5014581016935,19.75549786272796,idle,0.28,133.9804082684742,0.0,0.0,0.0,0.0,478.5014581016935
2024-01-03 07:00:00,914.6503157530964,0.0,757,0.0,157.65031575309638,757.0,0.0,157.65031575309638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.79423436884342,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 08:00:00,1950.986695440056,0.0,1110,0.0,400.0,1110.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7278681213351,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 09:00:00,2447.9804238713928,36.704,1258,36.704,400.0,1258.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.66150187382678,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 10:00:00,2886.6894777785838,32.116,1903,32.116,400.0,1903.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.59513562631845,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 11:00:00,2886.6894777785838,36.704,2360,36.704,41.94475938066754,2360.0,0.0,41.94475938066754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:00:00,2753.9233644013825,50.468,2466,50.468,0.0,2466.0,237.45536440138267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:00:00,2853.0221082770177,32.116,2404,32.116,0.0,2404.0,416.90610827701767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:00:00,2886.6894777785838,64.232,2388,64.232,0.0,2388.0,434.4574777785838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:00:00,2402.349270466001,73.40799999999999,2446,73.40799999999999,0.0,2328.9412704660012,0.0,0.0,400.0,0.0,389.8717737923585,0.0,0.0,0.0,0.0,76.47058823529412,discharge,0.28,0.0,109.1640966618604,0.7841094616808505,176.2610289315253,0.9999999999999999,0.0
2024-01-03 16:00:00,776.8904836649277,82.58399999999997,2315,82.58399999999997,0.0,694.3064836649278,0.0,0.0,397.58399999999983,0.0,387.51694827865254,0.0,1233.1765680564197,0.0,1233.1765680564197,53.083294117647064,discharge,0.28,345.2894390557975,108.50474551802272,0.7793734405322978,175.1964123167788,0.9939599999999994,1233.1765680564197
2024-01-03 17:00:00,163.1177754666644,87.17199999999997,2267,87.17199999999997,0.0,75.94577546666443,0.0,0.0,354.172,0.0,345.204164668968,0.0,1845.8500598643673,0.0,1845.8500598643673,32.24964705882353,discharge,0.28,516.8380167620229,96.65716610731106,0.6942740406560756,156.06680284684043,0.8854299999999998,1845.8500598643673
2024-01-03 18:00:00,0.0,77.99599999999998,2254,0.0,0.0,0.0,0.0,0.0,211.62762840238713,76.02109717177197,130.248,1.9749028282280108,2123.752,0.0,2125.726902828228,19.800963035153696,discharge,0.45,956.5771062727026,58.611599999999996,0.4209984008442773,93.2542588313581,0.5290690710059678,2123.752
2024-01-03 19:00:00,0.0,110.11199999999994,2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.11199999999994,2215.0,0.0,2325.112,19.800963035153696,idle,0.45,1046.3004,0.0,0.0,0.0,0.0,2215.0
2024-01-03 20:00:00,0.0,119.28799999999993,2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.28799999999993,2158.0,0.0,2277.288,19.800963035153696,idle,0.45,1024.7796,0.0,0.0,0.0,0.0,2158.0
2024-01-03 21:00:00,0.0,128.4639999999999,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.4639999999999,1993.0,0.0,2121.464,19.800963035153696,idle,0.45,954.6588,0.0,0.0,0.0,0.0,1993.0
2024-01-03 22:00:00,0.0,87.17199999999997,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.17199999999997,1213.0,0.0,1300.172,19.800963035153696,idle,0.28,364.04816000000005,0.0,0.0,0.0,0.0,1213.0
2024-01-03 23:00:00,0.0,0.0,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0,733.0,19.800963035153696,idle,0.28,205.24,0.0,0.0,0.0,0.0,733.0
2024-01-04 00:00:00,0.0,0.0,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,642.0,19.800963035153696,idle,0.28,179.76000000000002,0.0,0.0,0.0,0.0,642.0
2024-01-04 01:00:00,0.0,0.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,609.0,19.800963035153696,idle,0.28,170.52,0.0,0.0,0.0,0.0,609.0
2024-01-04 02:00:00,0.0,0.0,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,616.0,19.800963035153696,idle,0.28,172.48000000000002,0.0,0.0,0.0,0.0,616.0
2024-01-04 03:00:00,0.0,0.0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,598.0,19.800963035153696,idle,0.28,167.44000000000003,0.0,0.0,0.0,0.0,598.0
2024-01-04 04:00:00,0.0,0.0,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,584.0,19.800963035153696,idle,0.28,163.52,0.0,0.0,0.0,0.0,584.0
2024-01-04 05:00:00,0.0,0.0,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,533.0,19.800963035153696,idle,0.28,149.24,0.0,0.0,0.0,0.0,533.0
2024-01-04 06:00:00,141.45157840969625,0.0,646,0.0,0.0,141.45157840969625,0.0,0.0,0.0,0.0,0.0,0.0,504.54842159030375,0.0,504.54842159030375,19.800963035153696,idle,0.28,141.27355804528506,0.0,0.0,0.0,0.0,504.54842159030375
2024-01-04 07:00:00,1072.3803782910268,0.0,738,0.0,334.3803782910268,738.0,0.0,334.3803782910268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.97235585951876,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 08:00:00,2113.073413200998,0.0,947,0.0,400.0,947.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90598961201044,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 09:00:00,2373.31533453725,27.528000000000002,1251,27.528000000000002,400.0,1251.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.83962336450212,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 10:00:00,2886.6894777785838,50.468,1983,50.468,264.4217100371327,1983.0,0.0,264.4217100371327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 11:00:00,2886.6894777785838,41.292,2439,41.292,0.0,2439.0,406.39747777858383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 12:00:00,2886.6894777785838,45.88,2428,45.88,0.0,2428.0,412.80947777858364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 13:00:00,1917.78090779956,64.232,2419,64.232,0.0,1853.54890779956,0.0,0.0,400.0,0.0,389.8717737923585,0.0,175.5793184080814,0.0,175.5793184080814,76.47058823529412,discharge,0.28,49.1622091542628,109.1640966618604,0.7841094616808505,176.2610289315253,0.9999999999999999,175.5793184080814
2024-01-04 14:00:00,2284.9905955246963,64.232,2556,64.232,0.0,2220.7585955246964,0.0,0.0,400.0,0.0,389.8717737923585,0.0,0.0,0.0,0.0,52.941176470588225,discharge,0.28,0.0,109.1640966618604,0.7841094616808505,176.2610289315253,0.9999999999999999,0.0
2024-01-04 15:00:00,1565.5980851791212,96.34799999999996,2508,96.34799999999996,0.0,1469.2500851791212,0.0,0.0,400.0,0.0,389.8717737923585,0.0,648.8781410285203,0.0,648.8781410285203,29.411764705882344,discharge,0.28,181.68587948798572,109.1640966618604,0.7841094616808505,176.2610289315253,0.9999999999999999,648.8781410285203
2024-01-04 16:00:00,1166.5106866633314,73.40799999999999,2402,73.40799999999999,0.0,1093.1026866633315,0.0,0.0,164.15653633362447,0.0,159.9999999999998,0.0,1148.8973133366687,0.0,1148.8973133366687,19.75549786272796,discharge,0.28,321.6912477342673,44.79999999999995,0.32179173333987815,72.33599999999991,0.4103913408340611,1148.8973133366687
2024-01-04 17:00:00,226.01542906906008,87.17199999999997,2336,87.17199999999997,0.0,138.8434290690601,0.0,0.0,0.0,0.0,0.0,0.0,2197.15657093094,0.0,2197.15657093094,19.75549786272796,idle,0.28,615.2038398606632,0.0,0.0,0.0,0.0,2197.15657093094
2024-01-04 18:00:00,0.0,91.75999999999996,2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75999999999996,2278.0,0.0,2369.7599999999998,19.75549786272796,idle,0.45,1066.3919999999998,0.0,0.0,0.0,0.0,2278.0
2024-01-04 19:00:00,0.0,105.52399999999994,2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.52399999999994,2189.0,0.0,2294.524,19.75549786272796,idle,0.45,1032.5357999999999,0.0,0.0,0.0,0.0,2189.0
2024-01-04 20:00:00,0.0,110.11199999999994,2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.11199999999994,2170.0,0.0,2280.112,19.75549786272796,idle,0.45,1026.0504,0.0,0.0,0.0,0.0,2170.0
2024-01-04 21:00:00,0.0,133.0519999999999,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0519999999999,2038.0,0.0,2171.0519999999997,19.75549786272796,idle,0.45,976.9733999999999,0.0,0.0,0.0,0.0,2038.0
2024-01-04 22:00:00,0.0,64.232,1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.232,1205.0,0.0,1269.232,19.75549786272796,idle,0.28,355.38496000000004,0.0,0.0,0.0,0.0,1205.0
2024-01-04 23:00:00,0.0,0.0,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,729.0,19.75549786272796,idle,0.28,204.12000000000003,0.0,0.0,0.0,0.0,729.0
2024-01-05 00:00:00,0.0,0.0,649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,0.0,649.0,19.75549786272796,idle,0.28,181.72000000000003,0.0,0.0,0.0,0.0,649.0
2024-01-05 01:00:00,0.0,0.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,608.0,19.75549786272796,idle,0.28,170.24,0.0,0.0,0.0,0.0,608.0
2024-01-05 02:00:00,0.0,0.0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,595.0,19.75549786272796,idle,0.28,166.60000000000002,0.0,0.0,0.0,0.0,595.0
2024-01-05 03:00:00,0.0,0.0,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,584.0,19.75549786272796,idle,0.28,163.52,0.0,0.0,0.0,0.0,584.0
2024-01-05 04:00:00,0.0,0.0,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,574.0,19.75549786272796,idle,0.28,160.72000000000003,0.0,0.0,0.0,0.0,574.0
2024-01-05 05:00:00,0.0,0.0,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,536.0,19.75549786272796,idle,0.28,150.08,0.0,0.0,0.0,0.0,536.0
2024-01-05 06:00:00,163.56442540978244,0.0,615,0.0,0.0,163.56442540978244,0.0,0.0,0.0,0.0,0.0,0.0,451.4355745902176,0.0,451.4355745902176,19.75549786272796,idle,0.28,126.40196088526093,0.0,0.0,0.0,0.0,451.4355745902176
2024-01-05 07:00:00,838.1014472210934,0.0,666,0.0,172.1014472210934,666.0,0.0,172.1014472210934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62277675983379,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 08:00:00,1317.063036572268,0.0,900,0.0,400.0,900.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55641051232547,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 09:00:00,1804.006288519774,22.94,1192,22.94,400.0,1192.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.49004426481714,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 10:00:00,2154.6764451030213,32.116,1735,32.116,387.56044510302127,1735.0,0.0,387.56044510302127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.71046752718051,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 11:00:00,2886.6894777785838,45.88,2133,45.88,39.93318280964938,2133.0,0.0,39.93318280964938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 12:00:00,2886.6894777785838,36.704,2195,36.704,0.0,2195.0,654.9854777785836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0
